frame 225:(201, 259), (185, 253), (175, 195), (216, 136), (285, 69), (165, 199), (264, 84)
frame 226:(201, 258), (185, 252), (177, 194), (219, 136), (288, 69), (166, 197), (267, 84)
frame 227:(202, 258), (186, 251), (179, 193), (221, 135), (291, 69), (168, 196), (269, 84)
frame 228:(202, 257), (187, 250), (181, 192), (223, 134), (293, 69), (170, 195), (272, 83)
frame 229:(203, 256), (188, 249), (183, 191), (225, 134), (296, 69), (172, 193), (275, 83)
frame 230:(204, 256), (190, 248), (185, 190), (228, 133), (299, 69), (174, 192), (277, 83)
frame 231:(205, 255), (191, 247), (187, 189), (230, 132), (302, 69), (175, 191), (280, 83)
frame 232:(206, 254), (192, 246), (189, 188), (233, 132), (304, 68), (177, 190), (283, 82)
frame 233:(207, 254), (193, 245), (191, 187), (235, 131), (307, 68), (179, 188), (286, 82)
frame 234:(208, 253), (194, 244), (193, 186), (237, 131), (310, 68), (181, 187), (288, 82)
frame 235:(210, 252), (196, 243), (195, 185), (240, 130), (312, 68), (184, 186), (291, 81)
frame 236:(211, 251), (197, 242), (197, 184), (242, 130), (315, 68), (185, 185), (293, 81)
frame 237:(212, 251), (199, 241), (199, 184), (245, 130), (318, 67), (188, 184), (296, 81)
frame 238:(214, 250), (201, 240), (201, 183), (247, 129), (320, 67), (190, 184), (299, 81)
frame 239:(216, 250), (203, 240), (203, 182), (249, 129), (323, 67), (192, 183), (302, 81)
frame 240:(217, 249), (205, 239), (206, 182), (252, 128), (326, 66), (194, 183), (304, 80)
frame 241:(219, 249), (207, 239), (208, 181), (254, 128), (328, 66), (196, 183), (307, 80)
frame 242:(222, 248), (209, 238), (210, 181), (257, 128), (331, 66), (199, 182), (309, 80)
frame 243:(224, 248), (212, 238), (213, 181), (259, 127), (333, 66), (201, 182), (312, 79)
frame 244:(227, 248), (214, 238), (215, 180), (261, 127), (336, 65), (204, 182), (314, 79)
frame 245:(229, 248), (217, 237), (217, 180), (264, 127), (338, 65), (206, 182), (317, 79)
frame 246:(232, 248), (219, 237), (220, 180), (266, 127), (341, 65), (208, 183), (319, 79)
frame 247:(235, 248), (222, 237), (222, 180), (269, 127), (343, 65), (211, 183), (322, 78)
frame 248:(238, 248), (225, 237), (225, 181), (271, 127), (346, 64), (213, 183), (324, 78)
frame 249:(242, 248), (228, 237), (227, 181), (274, 127), (348, 64), (216, 184), (327, 78)
frame 250:(245, 248), (231, 237), (230, 181), (276, 127), (350, 64), (218, 184), (329, 78)
frame 251:(248, 248), (234, 238), (233, 182), (279, 127), (353, 64), (221, 185), (332, 78)
frame 252:(252, 249), (237, 238), (235, 182), (281, 127), (355, 63), (223, 186), (334, 78)
frame 253:(255, 249), (241, 239), (238, 183), (284, 128), (358, 63), (226, 187), (337, 78)
frame 254:(259, 249), (244, 240), (241, 184), (287, 128), (360, 63), (228, 188), (339, 78)
frame 255:(262, 250), (248, 241), (244, 185), (289, 128), (363, 63), (231, 189), (342, 78)
frame 256:(266, 250), (252, 241), (246, 185), (292, 129), (365, 63), (234, 191), (344, 78)
frame 257:(270, 251), (255, 242), (249, 186), (294, 129), (367, 63), (237, 192), (346, 78)
frame 258:(274, 252), (259, 243), (252, 187), (297, 130), (370, 62), (240, 193), (349, 78)
frame 259:(278, 252), (263, 244), (255, 189), (299, 130), (372, 62), (242, 194), (351, 78)
frame 260:(282, 252), (267, 245), (258, 190), (302, 131), (374, 62), (245, 196), (354, 78)
frame 261:(286, 253), (271, 246), (261, 191), (305, 131), (377, 62), (248, 197), (356, 78)
frame 262:(291, 254), (275, 247), (264, 192), (308, 132), (379, 62), (251, 199), (358, 78)
frame 263:(295, 255), (280, 248), (267, 194), (310, 133), (381, 62), (254, 200), (361, 78)
frame 264:(300, 256), (284, 249), (270, 195), (313, 134), (383, 62), (258, 202), (363, 79)
frame 265:(304, 256), (288, 250), (273, 196), (315, 135), (386, 62), (261, 204), (365, 79)
frame 266:(309, 257), (293, 251), (276, 198), (318, 136), (388, 62), (264, 206), (368, 79)
frame 267:(313, 258), (297, 252), (280, 199), (321, 137), (390, 62), (267, 208), (370, 79)
frame 268:(317, 259), (302, 254), (283, 201), (324, 138), (392, 62), (271, 210), (372, 79)
frame 269:(321, 260), (306, 255), (286, 202), (327, 139), (394, 62), (274, 212), (375, 80)
frame 270:(326, 260), (310, 256), (290, 204), (330, 140), (396, 62), (278, 214), (377, 80)
frame 271:(331, 261), (315, 257), (293, 205), (332, 141), (398, 62), (282, 216), (379, 80)
frame 272:(335, 262), (320, 259), (297, 207), (335, 142), (400, 62), (285, 218), (381, 81)
frame 273:(340, 263), (325, 260), (301, 209), (338, 143), (402, 62), (289, 220), (383, 81)
frame 274:(345, 264), (329, 261), (304, 211), (341, 144), (404, 62), (293, 222), (385, 81)
frame 275:(349, 264), (334, 262), (308, 213), (344, 145), (406, 62), (297, 224), (387, 82)
frame 276:(354, 265), (339, 263), (312, 214), (347, 146), (408, 63), (300, 226), (389, 82)
frame 277:(359, 266), (344, 264), (316, 216), (350, 147), (410, 63), (305, 228), (392, 83)
frame 278:(364, 267), (349, 266), (320, 218), (353, 149), (412, 63), (308, 230), (394, 83)
frame 279:(369, 268), (354, 267), (324, 220), (356, 150), (414, 63), (313, 232), (396, 84)
frame 280:(374, 269), (359, 268), (327, 222), (359, 151), (416, 63), (317, 234), (398, 84)
frame 281:(379, 269), (364, 269), (331, 223), (362, 152), (418, 63), (321, 237), (400, 85)
frame 282:(384, 270), (370, 271), (335, 225), (365, 153), (419, 63), (325, 238), (402, 85)
frame 283:(390, 271), (375, 271), (339, 227), (368, 155), (421, 64), (329, 241), (404, 85)
frame 284:(395, 271), (380, 273), (344, 228), (372, 156), (423, 64), (334, 243), (406, 86)
frame 285:(400, 272), (386, 274), (348, 230), (375, 157), (424, 64), (339, 245), (408, 86)
frame 286:(405, 273), (391, 275), (352, 232), (378, 158), (426, 65), (343, 247), (410, 87)
frame 287:(411, 273), (397, 276), (356, 234), (381, 159), (427, 65), (347, 249), (412, 87)
frame 288:(416, 274), (403, 277), (360, 235), (384, 160), (429, 65), (352, 250), (414, 88)
frame 289:(421, 275), (408, 278), (365, 236), (387, 161), (430, 65), (357, 252), (416, 88)
frame 290:(426, 275), (414, 279), (369, 238), (390, 162), (432, 65), (361, 254), (417, 89)
frame 291:(432, 276), (420, 279), (374, 240), (393, 163), (433, 65), (366, 256), (419, 89)
